parents,has_nurs,form,children
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,1
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,2
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,3
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,complete,more
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,1
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,2
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,3
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
usual,very_crit,completed,more
